ID,Type,SkillAttr,IsCancelReport,SkillTriggerType,TriggerCondition1,TriggerCondition2,StunDisableAction,IsDelayLastSkill,TriggerRoundMax,TriggerBattleMax,SkillMelee,SkillEnemy,RangeType,SkillTarget,MaxTarget,CertainHit,Effect1Cond1,Effect1Cond2,Effect1,Effect2Cond1,Effect2Cond2,Effect2,Effect3Cond1,Effect3Cond2,Effect3,ComboSKill
700002,3,"11,1650,20,1650",,,,,0,,,,,,,,,,,,,,,,,,,
700003,3,"11,2200,20,2200",,,,,0,,,,,,,,,,,,,,,,,,,
700011,3,"9,1200,10,2000",,,,,0,,,,,,,,,,,,,,,,,,,
700012,3,"9,1800,10,3000",,,,,0,,,,,,,,,,,,,,,,,,,
700013,3,"9,2400,10,4000",,,,,0,,,,,,,,,,,,,,,,,,,
700021,3,,,20,,,0,0,0,1,0,1,1,5,1,-1,,,2|0|3000|0,,,,,,,
700022,3,,,20,,,0,0,0,1,0,1,1,5,1,-1,,,2|0|4000|0,,,,,,,
700023,3,,,20,,,0,0,0,1,0,1,1,5,1,-1,,,2|0|5000|0,,,,,,,
700031,3,"9,800,12,800",,,,,0,,,,,,,,,,,,,,,,,,,
700032,3,"9,1200,12,1200",,,,,0,,,,,,,,,,,,,,,,,,,
700033,3,"9,1600,12,1600",,,,,0,,,,,,,,,,,,,,,,,,,
700041,3,"20,1200,31,1200",,,,,0,,,,,,,,,,,,,,,,,,,
700042,3,"20,1800,31,1800",,,,,0,,,,,,,,,,,,,,,,,,,
700043,3,"20,2400,31,2400",,,,,0,,,,,,,,,,,,,,,,,,,
700051,3,"12,1200,13,2000",,,,,0,,,,,,,,,,,,,,,,,,,
700052,3,"12,1800,13,3000",,,,,0,,,,,,,,,,,,,,,,,,,
700053,3,"12,2400,13,4000",,,,,0,,,,,,,,,,,,,,,,,,,
700061,3,"15,1100,14,1100",,,,,0,,,,,,,,,,,,,,,,,,,
700062,3,"15,1650,14,1650",,,,,0,,,,,,,,,,,,,,,,,,,
700063,3,"15,2200,14,2200",,,,,0,,,,,,,,,,,,,,,,,,,
700071,3,"10,-4000",,1,,,0,0,0,0,0,1,1,5,1,-1,,,3|1001|10000|0|30,,,3|1003|10000|0|30,,,,
700081,3,"15,1100,32,1100",,,,,0,,,,,,,,,,,,,,,,,,,
700091,3,"19,3000",,,,,0,,,,,,,,,,,,,,,,,,,
700101,3,,,19,,,0,0,1,0,0,1,1,5,1,-1,,,8|1,,,,,,,
700111,3,,,12,,,0,0,0,0,0,1,1,5,1,-1,,6|10000,2|0|600|0,,,,,,,
150101,1,,,,,,1,0,0,0,1,2,1,1,1,0,,,1|10000|0|0,,,,,,,
150111,2,,,,,,1,0,0,0,2,2,7,1,1,0,,,1|10000|0|0,,,,,,,
800001,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800002,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800003,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800004,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800005,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800006,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800007,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800008,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800009,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800010,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800011,3,,1,4,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800101,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800102,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800103,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800104,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800105,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800106,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800107,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800108,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800109,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800110,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800111,3,,1,4,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800201,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800202,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800203,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800204,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800205,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800206,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800207,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800208,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800209,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800210,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800211,3,,1,4,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800301,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800302,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800303,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800304,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800305,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800306,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800307,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800308,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800309,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800310,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800311,3,,1,4,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800401,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800402,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800403,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800404,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800405,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800406,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800407,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800408,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800409,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800410,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800411,3,,1,4,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800501,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|1000,,,,,,,
800502,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800503,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|1600,,,,,,,
800504,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800505,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|2200,,,,,,,
800506,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800507,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|2800,,,,,,,
800508,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|3100,,,,,,,
800509,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|3400,,,,,,,
800510,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|3700,,,,,,,
800511,3,,1,4,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|15|4000,,,,,,,
800601,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
800602,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
800603,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
800604,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1100,,,,,,,
800605,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800606,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1500,,,,,,,
800607,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1700,,,,,,,
800608,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800609,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2100,,,,,,,
800610,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2300,,,,,,,
800611,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800701,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
800702,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
800703,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
800704,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1100,,,,,,,
800705,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800706,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1500,,,,,,,
800707,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1700,,,,,,,
800708,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800709,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2100,,,,,,,
800710,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2300,,,,,,,
800711,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
800801,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
800802,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
800803,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
800804,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1100,,,,,,,
800805,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1300,,,,,,,
800806,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1500,,,,,,,
800807,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1700,,,,,,,
800808,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|1900,,,,,,,
800809,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2100,,,,,,,
800810,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2300,,,,,,,
800811,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|2500,,,,,,,
801001,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801002,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801003,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801004,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801005,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801006,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801007,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801008,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801009,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801010,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801011,3,,1,5,,11|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801101,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801102,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801103,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801104,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801105,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801106,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801107,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801108,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801109,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801110,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801111,3,,1,5,,11|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801201,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801202,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801203,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801204,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801205,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801206,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801207,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801208,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801209,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801210,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801211,3,,1,5,,11|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801301,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801302,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801303,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801304,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801305,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801306,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801307,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801308,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801309,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801310,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801311,3,,1,5,,11|4,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801401,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801402,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801403,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801404,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801405,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801406,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801407,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801408,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801409,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801410,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801411,3,,1,5,,11|5,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801501,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|1000,,,,,,,
801502,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801503,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|1600,,,,,,,
801504,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801505,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|2200,,,,,,,
801506,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801507,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|2800,,,,,,,
801508,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|3100,,,,,,,
801509,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|3400,,,,,,,
801510,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|3700,,,,,,,
801511,3,,1,5,,11|6,0,0,0,0,0,1,1,5,1,-1,,,5|20|4000,,,,,,,
801601,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
801602,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
801603,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
801604,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1100,,,,,,,
801605,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801606,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1500,,,,,,,
801607,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1700,,,,,,,
801608,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801609,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2100,,,,,,,
801610,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2300,,,,,,,
801611,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801701,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
801702,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
801703,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
801704,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1100,,,,,,,
801705,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801706,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1500,,,,,,,
801707,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1700,,,,,,,
801708,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801709,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2100,,,,,,,
801710,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2300,,,,,,,
801711,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
801801,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
801802,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
801803,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
801804,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1100,,,,,,,
801805,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1300,,,,,,,
801806,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1500,,,,,,,
801807,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1700,,,,,,,
801808,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|1900,,,,,,,
801809,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2100,,,,,,,
801810,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2300,,,,,,,
801811,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|2500,,,,,,,
810001,3,,,1,,,0,0,0,0,0,1,1,5,1,-1,,,9|10|0|10000,,,,,,,
810002,3,,,1,,,0,0,0,0,0,1,1,5,1,-1,,,9|20|0|10000,,,,,,,
900001,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|10000,,,,,,,
900002,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|10000,,,,,,,
900003,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|-10000,,,,,,,
900004,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|-10000,,,,,,,
900005,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|10000,,,,,,,
900006,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|10000,,,,,,,
900007,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|-10000,,,,,,,
900008,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|-10000,,,,,,,
900009,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|10000,,,,,,,
900010,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|10000,,,,,,,
900011,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|-10000,,,,,,,
900012,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|-10000,,,,,,,
901001,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|100,,,,,,,
901002,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|200,,,,,,,
901003,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|300,,,,,,,
901004,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|400,,,,,,,
901005,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
901006,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|600,,,,,,,
901007,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
901008,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|800,,,,,,,
901009,3,,1,4,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
901101,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|100,,,,,,,
901102,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|200,,,,,,,
901103,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|300,,,,,,,
901104,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|400,,,,,,,
901105,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
901106,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|600,,,,,,,
901107,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
901108,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|800,,,,,,,
901109,3,,1,4,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
901201,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|100,,,,,,,
901202,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|200,,,,,,,
901203,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|300,,,,,,,
901204,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|400,,,,,,,
901205,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|500,,,,,,,
901206,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|600,,,,,,,
901207,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|700,,,,,,,
901208,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|800,,,,,,,
901209,3,,1,4,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|15|900,,,,,,,
901301,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|100,,,,,,,
901302,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|200,,,,,,,
901303,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|300,,,,,,,
901304,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|400,,,,,,,
