DropGroupID,DropItemID,Weight,Min,Max
100200,5,146775,4,7
100200,6,120089,4,7
100201,10003,387000,1,1
100201,10006,38700,1,1
100201,13,100000,5,10
100201,15041,5000,1,1
100201,14,30000,1,1
100201,4,146433,3,7
100201,5,161076,3,7
100201,6,131790,3,7
100202,11003,387000,1,1
100202,11006,38700,1,1
100202,13,100000,5,10
100202,15041,5000,1,1
100202,14,30000,1,1
100202,4,146433,3,7
100202,5,161076,3,7
100202,6,131790,3,7
100203,12003,387000,1,1
100203,12006,38700,1,1
100203,13,100000,5,10
100203,15041,5000,1,1
100203,14,30000,1,1
100203,4,146433,3,7
100203,5,161076,3,7
100203,6,131790,3,7
100204,13003,387000,1,1
100204,13006,38700,1,1
100204,13,100000,5,10
100204,15041,5000,1,1
100204,14,30000,1,1
100204,4,146433,3,7
100204,5,161076,3,7
100204,6,131790,3,7
100205,57016,13506,1,1
100205,57006,36016,2,2
100205,10003,96750,1,1
100205,10006,9675,1,1
100205,11003,96750,1,1
100205,11006,9675,1,1
100205,12003,96750,1,1
100205,12006,9675,1,1
100205,13003,96750,1,1
100205,13006,9675,1,1
100205,13,100000,5,10
100205,15051,5000,1,1
100205,14,30000,1,1
100205,4,129926,4,8
100205,5,142919,4,8
100205,6,116933,4,8
100206,10003,396000,1,1
100206,10006,39600,1,1
100206,13,100000,5,10
100206,15051,5000,1,1
100206,14,30000,1,1
100206,4,143133,4,7
100206,5,157446,4,7
100206,6,128820,4,7
100207,11003,396000,1,1
100207,11006,39600,1,1
100207,13,100000,5,10
100207,15051,5000,1,1
100207,14,30000,1,1
100207,4,143133,4,7
100207,5,157446,4,7
100207,6,128820,4,7
100208,12003,396000,1,1
100208,12006,39600,1,1
100208,13,100000,5,10
100208,15051,5000,1,1
100208,14,30000,1,1
100208,4,143133,4,7
100208,5,157446,4,7
100208,6,128820,4,7
100209,13003,396000,1,1
100209,13006,39600,1,1
100209,13,100000,5,10
100209,15051,5000,1,1
100209,14,30000,1,1
100209,4,143133,4,7
100209,5,157446,4,7
100209,6,128820,4,7
100210,57011,13675,1,1
100210,57001,36466,2,2
100210,10003,99000,1,1
100210,10006,9900,1,1
100210,11003,99000,1,1
100210,11006,9900,1,1
100210,12003,99000,1,1
100210,12006,9900,1,1
100210,13003,99000,1,1
100210,13006,9900,1,1
100210,13,100000,5,10
100210,15101,1000,1,1
100210,14,30000,1,1
100210,4,127753,4,8
100210,5,140528,4,8
100210,6,114978,4,8
100211,10003,405000,1,1
100211,10006,40500,1,1
100211,13,100000,5,10
100211,15101,1000,1,1
100211,14,30000,1,1
100211,4,141167,4,7
100211,5,155284,4,7
100211,6,127050,4,7
100212,11003,405000,1,1
100212,11006,40500,1,1
100212,13,100000,5,10
100212,15101,1000,1,1
100212,14,30000,1,1
100212,4,141167,4,7
100212,5,155284,4,7
100212,6,127050,4,7
100213,12003,405000,1,1
100213,12006,40500,1,1
100213,13,100000,5,10
100213,15101,1000,1,1
100213,14,30000,1,1
100213,4,141167,4,7
100213,5,155284,4,7
100213,6,127050,4,7
100214,13003,405000,1,1
100214,13006,40500,1,1
100214,13,100000,5,10
100214,15101,1000,1,1
100214,14,30000,1,1
100214,4,141167,4,7
100214,5,155284,4,7
100214,6,127050,4,7
100215,57012,13843,1,1
100215,57002,36916,2,2
100215,10003,101250,1,1
100215,10006,10125,1,1
100215,11003,101250,1,1
100215,11006,10125,1,1
100215,12003,101250,1,1
100215,12006,10125,1,1
100215,13003,101250,1,1
100215,13006,10125,1,1
100215,13,100000,5,10
100215,15111,1000,1,1
100215,14,30000,1,1
100215,4,124247,4,8
100215,5,136672,4,8
100215,6,111822,4,8
100216,10003,414000,1,1
100216,10007,16560,1,1
100216,13,100000,5,10
100216,15111,1000,1,1
100216,14,30000,1,1
100216,4,146147,4,7
100216,5,160762,4,7
100216,6,131532,4,7
100217,11003,414000,1,1
100217,11007,16560,1,1
100217,13,100000,5,10
100217,15111,1000,1,1
100217,14,30000,1,1
100217,4,146147,4,7
100217,5,160762,4,7
100217,6,131532,4,7
100218,12003,414000,1,1
100218,12007,16560,1,1
100218,13,100000,5,10
100218,15111,1000,1,1
100218,14,30000,1,1
100218,4,146147,4,7
100218,5,160762,4,7
100218,6,131532,4,7
100219,13003,414000,1,1
100219,13007,16560,1,1
100219,13,100000,5,10
100219,15111,1000,1,1
100219,14,30000,1,1
100219,4,146147,4,7
100219,5,160762,4,7
100219,6,131532,4,7
100220,57013,14012,1,1
100220,57003,37366,2,2
100220,10003,103500,1,1
100220,10007,4140,1,1
100220,11003,103500,1,1
100220,11007,4140,1,1
100220,12003,103500,1,1
100220,12007,4140,1,1
100220,13003,103500,1,1
100220,13007,4140,1,1
100220,13,100000,5,10
100220,15121,1000,1,1
100220,14,30000,1,1
100220,4,129021,4,8
100220,5,141923,4,8
100220,6,116119,4,8
100221,10004,169200,1,1
100221,10007,16920,1,1
100221,13,100000,5,10
100221,15121,1000,1,1
100221,14,30000,1,1
100221,4,227627,2,5
100221,5,250390,2,5
100221,6,204864,2,5
100222,11004,169200,1,1
100222,11007,16920,1,1
100222,13,100000,5,10
100222,15121,1000,1,1
100222,14,30000,1,1
100222,4,227627,2,5
100222,5,250390,2,5
100222,6,204864,2,5
100223,12004,169200,1,1
100223,12007,16920,1,1
100223,13,100000,5,10
100223,15121,1000,1,1
100223,14,30000,1,1
100223,4,227627,2,5
100223,5,250390,2,5
100223,6,204864,2,5
100224,13004,169200,1,1
100224,13007,16920,1,1
100224,13,100000,5,10
100224,15121,1000,1,1
100224,14,30000,1,1
100224,4,227627,2,5
100224,5,250390,2,5
100224,6,204864,2,5
100225,57014,14181,1,1
100225,57004,37816,2,2
100225,10004,42300,1,1
100225,10007,4230,1,1
100225,11004,42300,1,1
100225,11007,4230,1,1
100225,12004,42300,1,1
100225,12007,4230,1,1
100225,13004,42300,1,1
100225,13007,4230,1,1
100225,13,100000,5,10
100225,15131,1000,1,1
100225,14,30000,1,1
100225,4,210294,2,5
100225,5,231323,2,5
100225,6,189265,2,5
100226,10004,172800,1,1
100226,10007,17280,1,1
100226,13,100000,6,11
100226,15131,1000,1,1
100226,14,30000,2,2
100226,4,226307,2,5
100226,5,248938,2,5
100226,6,203676,2,5
100227,11004,172800,1,1
100227,11007,17280,1,1
100227,13,100000,6,11
100227,15131,1000,1,1
100227,14,30000,2,2
100227,4,226307,2,5
100227,5,248938,2,5
100227,6,203676,2,5
100228,12004,172800,1,1
100228,12007,17280,1,1
100228,13,100000,6,11
100228,15131,1000,1,1
100228,14,30000,2,2
100228,4,226307,2,5
100228,5,248938,2,5
100228,6,203676,2,5
100229,13004,172800,1,1
100229,13007,17280,1,1
100229,13,100000,6,11
100229,15131,1000,1,1
100229,14,30000,2,2
100229,4,226307,2,5
100229,5,248938,2,5
100229,6,203676,2,5
100230,57015,14350,1,1
100230,57005,38266,2,2
100230,10004,43200,1,1
100230,10007,4320,1,1
100230,11004,43200,1,1
100230,11007,4320,1,1
100230,12004,43200,1,1
100230,12007,4320,1,1
100230,13004,43200,1,1
100230,13007,4320,1,1
100230,13,100000,6,11
100230,15141,1000,1,1
100230,14,30000,2,2
100230,4,208768,2,5
100230,5,229645,2,5
100230,6,187891,2,5
100231,10004,176400,1,1
100231,10007,17640,1,1
100231,13,100000,6,11
100231,15141,1000,1,1
100231,14,30000,2,2
100231,4,224987,2,5
100231,5,247486,2,5
100231,6,202488,2,5
100232,11004,176400,1,1
100232,11007,17640,1,1
100232,13,100000,6,11
100232,15141,1000,1,1
100232,14,30000,2,2
100232,4,224987,2,5
100232,5,247486,2,5
100232,6,202488,2,5
100233,12004,176400,1,1
100233,12007,17640,1,1
100233,13,100000,6,11
100233,15141,1000,1,1
100233,14,30000,2,2
100233,4,224987,2,5
100233,5,247486,2,5
100233,6,202488,2,5
100234,13004,176400,1,1
100234,13007,17640,1,1
100234,13,100000,6,11
100234,15141,1000,1,1
100234,14,30000,2,2
100234,4,224987,2,5
100234,5,247486,2,5
100234,6,202488,2,5
100235,57016,14518,1,1
100235,57006,38716,2,2
100235,10004,44100,1,1
100235,10007,4410,1,1
100235,11004,44100,1,1
100235,11007,4410,1,1
100235,12004,44100,1,1
100235,12007,4410,1,1
100235,13004,44100,1,1
100235,13007,4410,1,1
100235,13,100000,6,11
100235,15151,1000,1,1
100235,14,30000,2,2
100235,4,207242,3,5
100235,5,227966,3,5
100235,6,186518,3,5
100236,10004,180000,1,1
100236,10007,18000,1,1
100236,13,100000,6,11
100236,15151,1000,1,1
100236,14,30000,2,2
100236,4,223667,2,5
100236,5,246034,2,5
100236,6,201300,2,5
100237,11004,180000,1,1
100237,11007,18000,1,1
100237,13,100000,6,11
100237,15151,1000,1,1
100237,14,30000,2,2
100237,4,223667,2,5
100237,5,246034,2,5
100237,6,201300,2,5
100238,12004,180000,1,1
100238,12007,18000,1,1
100238,13,100000,6,11
100238,15151,1000,1,1
100238,14,30000,2,2
100238,4,223667,2,5
100238,5,246034,2,5
100238,6,201300,2,5
100239,13004,180000,1,1
100239,13007,18000,1,1
100239,13,100000,6,11
100239,15151,1000,1,1
100239,14,30000,2,2
100239,4,223667,2,5
100239,5,246034,2,5
100239,6,201300,2,5
100240,57011,14687,1,1
100240,57001,39166,2,2
100240,10004,45000,1,1
100240,10007,4500,1,1
100240,11004,45000,1,1
100240,11007,4500,1,1
100240,12004,45000,1,1
100240,12007,4500,1,1
100240,13004,45000,1,1
100240,13007,4500,1,1
100240,13,100000,6,11
100240,15101,1000,1,1
100240,14,30000,2,2
100240,4,205716,3,5
100240,5,226288,3,5
100240,6,185144,3,5
100241,10004,183600,1,1
100241,10007,18360,1,1
100241,13,100000,6,11
100241,15101,1000,1,1
100241,14,30000,2,2
100241,4,222347,2,5
100241,5,244582,2,5
100241,6,200112,2,5
100242,11004,183600,1,1
100242,11007,18360,1,1
100242,13,100000,6,11
100242,15101,1000,1,1
100242,14,30000,2,2
100242,4,222347,2,5
100242,5,244582,2,5
100242,6,200112,2,5
100243,12004,183600,1,1
100243,12007,18360,1,1
100243,13,100000,6,11
100243,15101,1000,1,1
100243,14,30000,2,2
100243,4,222347,2,5
100243,5,244582,2,5
100243,6,200112,2,5
100244,13004,183600,1,1
100244,13007,18360,1,1
100244,13,100000,6,11
100244,15101,1000,1,1
100244,14,30000,2,2
100244,4,222347,2,5
100244,5,244582,2,5
100244,6,200112,2,5
100245,57012,14856,1,1
100245,57002,39616,2,2
100245,10004,45900,1,1
100245,10007,4590,1,1
100245,11004,45900,1,1
100245,11007,4590,1,1
100245,12004,45900,1,1
100245,12007,4590,1,1
100245,13004,45900,1,1
100245,13007,4590,1,1
100245,13,100000,6,11
100245,15111,1000,1,1
100245,14,30000,2,2
100245,4,204189,3,5
100245,5,224608,3,5
100245,6,183770,3,5
100246,10004,187200,1,1
100246,10007,18720,1,1
100246,13,100000,6,12
100246,15111,1000,1,1
100246,14,30000,2,2
100246,4,221027,3,5
100246,5,243130,3,5
100246,6,198924,3,5
100247,11004,187200,1,1
100247,11007,18720,1,1
100247,13,100000,6,12
100247,15111,1000,1,1
100247,14,30000,2,2
100247,4,221027,3,5
100247,5,243130,3,5
100247,6,198924,3,5
100248,12004,187200,1,1
100248,12007,18720,1,1
100248,13,100000,6,12
100248,15111,1000,1,1
100248,14,30000,2,2
100248,4,221027,3,5
100248,5,243130,3,5
100248,6,198924,3,5
100249,13004,187200,1,1
100249,13007,18720,1,1
100249,13,100000,6,12
100249,15111,1000,1,1
100249,14,30000,2,2
100249,4,221027,3,5
100249,5,243130,3,5
100249,6,198924,3,5
100250,57013,15025,1,1
100250,57003,40066,2,2
100250,10004,46800,1,1
100250,10007,4680,1,1
100250,11004,46800,1,1
100250,11007,4680,1,1
100250,12004,46800,1,1
100250,12007,4680,1,1
100250,13004,46800,1,1
100250,13007,4680,1,1
100250,13,100000,6,12
100250,15121,1000,1,1
100250,14,30000,2,2
100250,4,202663,3,6
100250,5,222929,3,6
100250,6,182397,3,6
100251,10004,190800,1,1
100251,10007,19080,1,1
100251,13,100000,6,12
100251,15121,1000,1,1
100251,14,30000,2,2
100251,4,219707,3,5
100251,5,241678,3,5
100251,6,197736,3,5
100252,11004,190800,1,1
100252,11007,19080,1,1
100252,13,100000,6,12
100252,15121,1000,1,1
100252,14,30000,2,2
100252,4,219707,3,5
100252,5,241678,3,5
100252,6,197736,3,5
100253,12004,190800,1,1
100253,12007,19080,1,1
100253,13,100000,6,12
100253,15121,1000,1,1
100253,14,30000,2,2
100253,4,219707,3,5
100253,5,241678,3,5
100253,6,197736,3,5
100254,13004,190800,1,1
100254,13007,19080,1,1
100254,13,100000,6,12
100254,15121,1000,1,1
100254,14,30000,2,2
100254,4,219707,3,5
100254,5,241678,3,5
100254,6,197736,3,5
100255,57014,15193,1,1
100255,57004,40516,2,2
100255,10004,47700,1,1
100255,10007,4770,1,1
100255,11004,47700,1,1
100255,11007,4770,1,1
100255,12004,47700,1,1
100255,12007,4770,1,1
100255,13004,47700,1,1
100255,13007,4770,1,1
100255,13,100000,6,12
100255,15131,1000,1,1
100255,14,30000,2,2
100255,4,201137,3,6
100255,5,221251,3,6
100255,6,181023,3,6
100256,10004,194400,1,1
100256,10007,19440,1,1
100256,13,100000,6,12
100256,15131,1000,1,1
100256,14,30000,2,2
100256,4,218387,3,5
100256,5,240226,3,5
100256,6,196548,3,5
100257,11004,194400,1,1
100257,11007,19440,1,1
100257,13,100000,6,12
100257,15131,1000,1,1
100257,14,30000,2,2
100257,4,218387,3,5
100257,5,240226,3,5
100257,6,196548,3,5
100258,12004,194400,1,1
100258,12007,19440,1,1
100258,13,100000,6,12
100258,15131,1000,1,1
100258,14,30000,2,2
100258,4,218387,3,5
100258,5,240226,3,5
100258,6,196548,3,5
100259,13004,194400,1,1
100259,13007,19440,1,1
100259,13,100000,6,12
100259,15131,1000,1,1
100259,14,30000,2,2
100259,4,218387,3,5
100259,5,240226,3,5
100259,6,196548,3,5
100260,57015,15362,1,1
100260,57005,40966,2,2
100260,10004,48600,1,1
100260,10007,4860,1,1
100260,11004,48600,1,1
100260,11007,4860,1,1
100260,12004,48600,1,1
100260,12007,4860,1,1
100260,13004,48600,1,1
100260,13007,4860,1,1
100260,13,100000,6,12
100260,15141,1000,1,1
100260,14,30000,2,2
100260,4,199611,3,6
100260,5,219572,3,6
100260,6,179650,3,6
100261,10004,198000,1,1
100261,10007,19800,1,1
100261,13,100000,6,12
100261,15141,1000,1,1
100261,14,30000,2,2
100261,4,217067,3,5
100261,5,238774,3,5
100261,6,195360,3,5
100262,11004,198000,1,1
100262,11007,19800,1,1
100262,13,100000,6,12
100262,15141,1000,1,1
100262,14,30000,2,2
100262,4,217067,3,5
100262,5,238774,3,5
100262,6,195360,3,5
100263,12004,198000,1,1
100263,12007,19800,1,1
100263,13,100000,6,12
100263,15141,1000,1,1
100263,14,30000,2,2
100263,4,217067,3,5
100263,5,238774,3,5
100263,6,195360,3,5
100264,13004,198000,1,1
100264,13007,19800,1,1
100264,13,100000,6,12
100264,15141,1000,1,1
100264,14,30000,2,2
100264,4,217067,3,5
100264,5,238774,3,5
100264,6,195360,3,5
100265,57016,15531,1,1
100265,57006,41416,2,2
100265,10004,49500,1,1
100265,10007,4950,1,1
100265,11004,49500,1,1
100265,11007,4950,1,1
100265,12004,49500,1,1
100265,12007,4950,1,1
100265,13004,49500,1,1
100265,13007,4950,1,1
100265,13,100000,6,12
100265,15151,1000,1,1
100265,14,30000,2,2
100265,4,198084,3,6
100265,5,217892,3,6
100265,6,178276,3,6
100266,10004,201600,1,1
100266,10007,20160,1,1
100266,13,100000,7,13
100266,15151,1000,1,1
100266,14,30000,2,2
100266,4,215747,3,6
100266,5,237322,3,6
100266,6,194172,3,6
100267,11004,201600,1,1
100267,11007,20160,1,1
100267,13,100000,7,13
100267,15151,1000,1,1
100267,14,30000,2,2
100267,4,215747,3,6
100267,5,237322,3,6
100267,6,194172,3,6
100268,12004,201600,1,1
100268,12007,20160,1,1
100268,13,100000,7,13
100268,15151,1000,1,1
100268,14,30000,2,2
100268,4,215747,3,6
100268,5,237322,3,6
100268,6,194172,3,6
100269,13004,201600,1,1
100269,13007,20160,1,1
100269,13,100000,7,13
100269,15151,1000,1,1
100269,14,30000,2,2
100269,4,215747,3,6
100269,5,237322,3,6
100269,6,194172,3,6
100270,57011,15700,1,1
100270,57001,41866,2,2
100270,10004,50400,1,1
100270,10007,5040,1,1
100270,11004,50400,1,1
100270,11007,5040,1,1
100270,12004,50400,1,1
100270,12007,5040,1,1
100270,13004,50400,1,1
100270,13007,5040,1,1
100270,13,100000,7,13
100270,15101,1000,1,1
100270,14,30000,2,2
100270,4,196558,3,6
100270,5,216214,3,6
100270,6,176902,3,6
100271,10004,205200,1,1
100271,10007,20520,1,1
100271,13,100000,7,13
100271,15101,1000,1,1
100271,14,30000,2,2
100271,4,214427,3,6
100271,5,235870,3,6
100271,6,192984,3,6
100272,11004,205200,1,1
100272,11007,20520,1,1
100272,13,100000,7,13
100272,15101,1000,1,1
100272,14,30000,2,2
100272,4,214427,3,6
100272,5,235870,3,6
100272,6,192984,3,6
100273,12004,205200,1,1
100273,12007,20520,1,1
100273,13,100000,7,13
100273,15101,1000,1,1
100273,14,30000,2,2
100273,4,214427,3,6
100273,5,235870,3,6
100273,6,192984,3,6
100274,13004,205200,1,1
100274,13007,20520,1,1
100274,13,100000,7,13
100274,15101,1000,1,1
100274,14,30000,2,2
100274,4,214427,3,6
100274,5,235870,3,6
100274,6,192984,3,6
100275,57012,15868,1,1
100275,57002,42316,2,2
100275,10004,51300,1,1
100275,10007,5130,1,1
100275,11004,51300,1,1
100275,11007,5130,1,1
100275,12004,51300,1,1
100275,12007,5130,1,1
100275,13004,51300,1,1
100275,13007,5130,1,1
100275,13,100000,7,13
100275,15111,1000,1,1
100275,14,30000,2,2
100275,4,195032,3,6
100275,5,214535,3,6
100275,6,175529,3,6
100276,10004,208800,1,1
100276,10008,10440,1,1
100276,13,100000,7,13
100276,15111,1000,1,1
100276,14,30000,2,2
100276,4,216587,3,6
100276,5,238246,3,6
100276,6,194928,3,6
100277,11004,208800,1,1
100277,11008,10440,1,1
100277,13,100000,7,13
100277,15111,1000,1,1
100277,14,30000,2,2
100277,4,216587,3,6
100277,5,238246,3,6
100277,6,194928,3,6
100278,12004,208800,1,1
100278,12008,10440,1,1
100278,13,100000,7,13
100278,15111,1000,1,1
100278,14,30000,2,2
100278,4,216587,3,6
100278,5,238246,3,6
100278,6,194928,3,6
100279,13004,208800,1,1
100279,13008,10440,1,1
100279,13,100000,7,13
100279,15111,1000,1,1
100279,14,30000,2,2
100279,4,216587,3,6
100279,5,238246,3,6
100279,6,194928,3,6
100280,57013,16037,1,1
100280,57003,42766,2,2
100280,10004,52200,1,1
100280,10008,2610,1,1
100280,11004,52200,1,1
100280,11008,2610,1,1
100280,12004,52200,1,1
100280,12008,2610,1,1
100280,13004,52200,1,1
100280,13008,2610,1,1
100280,13,100000,7,13
100280,15121,1000,1,1
100280,14,30000,2,2
100280,4,196986,3,6
100280,5,216685,3,6
100280,6,177287,3,6
100281,10004,212400,1,1
100281,10008,10620,1,1
100281,13,100000,7,13
100281,15121,1000,1,1
100281,14,30000,2,2
100281,4,215327,3,6
100281,5,236860,3,6
100281,6,193794,3,6
100282,11004,212400,1,1
100282,11008,10620,1,1
100282,13,100000,7,13
100282,15121,1000,1,1
100282,14,30000,2,2
100282,4,215327,3,6
100282,5,236860,3,6
100282,6,193794,3,6
100283,12004,212400,1,1
100283,12008,10620,1,1
100283,13,100000,7,13
100283,15121,1000,1,1
100283,14,30000,2,2
100283,4,215327,3,6
100283,5,236860,3,6
100283,6,193794,3,6
100284,13004,212400,1,1
100284,13008,10620,1,1
100284,13,100000,7,13
100284,15121,1000,1,1
100284,14,30000,2,2
100284,4,215327,3,6
100284,5,236860,3,6
100284,6,193794,3,6
100285,57014,16206,1,1
100285,57004,43216,2,2
100285,10004,53100,1,1
100285,10008,2655,1,1
100285,11004,53100,1,1
100285,11008,2655,1,1
100285,12004,53100,1,1
100285,12008,2655,1,1
100285,13004,53100,1,1
100285,13008,2655,1,1
100285,13,100000,7,13
100285,15131,1000,1,1
100285,14,30000,2,2
100285,4,195519,3,7
100285,5,215071,3,7
100285,6,175967,3,7
100286,10004,216000,1,1
100286,10008,10800,1,1
100286,13,100000,7,14
100286,15131,1000,1,1
100286,14,30000,2,2
100286,4,214067,3,6
100286,5,235474,3,6
100286,6,192660,3,6
100287,11004,216000,1,1
100287,11008,10800,1,1
100287,13,100000,7,14
100287,15131,1000,1,1
100287,14,30000,2,2
100287,4,214067,3,6
100287,5,235474,3,6
100287,6,192660,3,6
100288,12004,216000,1,1
100288,12008,10800,1,1
100288,13,100000,7,14
100288,15131,1000,1,1
100288,14,30000,2,2
100288,4,214067,3,6
100288,5,235474,3,6
100288,6,192660,3,6
100289,13004,216000,1,1
100289,13008,10800,1,1
100289,13,100000,7,14
100289,15131,1000,1,1
100289,14,30000,2,2
100289,4,214067,3,6
100289,5,235474,3,6
100289,6,192660,3,6
100290,57015,16375,1,1
100290,57005,43666,2,2
100290,10004,54000,1,1
100290,10008,2700,1,1
100290,11004,54000,1,1
100290,11008,2700,1,1
100290,12004,54000,1,1
100290,12008,2700,1,1
100290,13004,54000,1,1
100290,13008,2700,1,1
100290,13,100000,7,14
100290,15141,1000,1,1
100290,14,30000,2,2
100290,4,194053,3,7
100290,5,213458,3,7
100290,6,174648,3,7
100291,10004,219600,1,1
100291,10008,10980,1,1
100291,13,100000,7,14
100291,15141,1000,1,1
100291,14,30000,2,2
100291,4,212807,3,6
100291,5,234088,3,6
100291,6,191526,3,6
100292,11004,219600,1,1
100292,11008,10980,1,1
100292,13,100000,7,14
100292,15141,1000,1,1
100292,14,30000,2,2
100292,4,212807,3,6
100292,5,234088,3,6
100292,6,191526,3,6
100293,12004,219600,1,1
100293,12008,10980,1,1
100293,13,100000,7,14
100293,15141,1000,1,1
100293,14,30000,2,2
100293,4,212807,3,6
100293,5,234088,3,6
100293,6,191526,3,6
100294,13004,219600,1,1
100294,13008,10980,1,1
100294,13,100000,7,14
100294,15141,1000,1,1
100294,14,30000,2,2
100294,4,212807,3,6
100294,5,234088,3,6
100294,6,191526,3,6
100295,57016,16543,1,1
100295,57006,44116,2,2
100295,10004,54900,1,1
100295,10008,2745,1,1
100295,11004,54900,1,1
100295,11008,2745,1,1
100295,12004,54900,1,1
100295,12008,2745,1,1
100295,13004,54900,1,1
100295,13008,2745,1,1
100295,13,100000,7,14
100295,15151,1000,1,1
100295,14,30000,2,2
100295,4,192587,3,7
100295,5,211846,3,7
100295,6,173328,3,7
100296,10004,223200,1,1
100296,10008,11160,1,1
100296,13,100000,7,14
100296,15151,1000,1,1
100296,14,30000,2,2
100296,4,211547,3,6
100296,5,232702,3,6
100296,6,190392,3,6
100297,11004,223200,1,1
100297,11008,11160,1,1
100297,13,100000,7,14
100297,15151,1000,1,1
100297,14,30000,2,2
100297,4,211547,3,6
100297,5,232702,3,6
100297,6,190392,3,6
100298,12004,223200,1,1
100298,12008,11160,1,1
100298,13,100000,7,14
100298,15151,1000,1,1
100298,14,30000,2,2
100298,4,211547,3,6
100298,5,232702,3,6
100298,6,190392,3,6
100299,13004,223200,1,1
100299,13008,11160,1,1
100299,13,100000,7,14
100299,15151,1000,1,1
100299,14,30000,2,2
100299,4,211547,3,6
100299,5,232702,3,6
100299,6,190392,3,6
100300,57011,16712,1,1
100300,57001,44566,2,2
100300,10004,55800,1,1
100300,10008,2790,1,1
100300,11004,55800,1,1
100300,11008,2790,1,1
100300,12004,55800,1,1
100300,12008,2790,1,1
100300,13004,55800,1,1
100300,13008,2790,1,1
100300,13,100000,7,14
100300,15101,1000,1,1
100300,14,30000,2,2
100300,4,191121,4,7
100300,5,210233,4,7
100300,6,172009,4,7
100301,10004,226800,1,1
100301,10008,11340,1,1
100301,13,100000,7,14
100301,15101,1000,1,1
100301,14,30000,2,2
100301,4,210287,3,6
100301,5,231316,3,6
100301,6,189258,3,6
100302,11004,226800,1,1
100302,11008,11340,1,1
100302,13,100000,7,14
100302,15101,1000,1,1
100302,14,30000,2,2
100302,4,210287,3,6
100302,5,231316,3,6
100302,6,189258,3,6
100303,12004,226800,1,1
100303,12008,11340,1,1
100303,13,100000,7,14
100303,15101,1000,1,1
100303,14,30000,2,2
100303,4,210287,3,6
100303,5,231316,3,6
100303,6,189258,3,6
100304,13004,226800,1,1
100304,13008,11340,1,1
100304,13,100000,7,14
100304,15101,1000,1,1
100304,14,30000,2,2
100304,4,210287,3,6
100304,5,231316,3,6
100304,6,189258,3,6
100305,57012,16881,1,1
100305,57002,45016,2,2
100305,10004,56700,1,1
100305,10008,2835,1,1
100305,11004,56700,1,1
100305,11008,2835,1,1
100305,12004,56700,1,1
100305,12008,2835,1,1
100305,13004,56700,1,1
100305,13008,2835,1,1
100305,13,100000,7,14
100305,15111,1000,1,1
100305,14,30000,2,2
100305,4,189654,4,7
100305,5,208619,4,7
100305,6,170689,4,7
100306,10004,230400,1,1
100306,10008,11520,1,1
100306,13,100000,8,14
100306,15111,1000,1,1
100306,14,30000,2,2
100306,4,209027,3,7
100306,5,229930,3,7
100306,6,188124,3,7
100307,11004,230400,1,1
100307,11008,11520,1,1
100307,13,100000,8,14
100307,15111,1000,1,1
100307,14,30000,2,2
100307,4,209027,3,7
100307,5,229930,3,7
100307,6,188124,3,7
100308,12004,230400,1,1
100308,12008,11520,1,1
100308,13,100000,8,14
100308,15111,1000,1,1
100308,14,30000,2,2
100308,4,209027,3,7
100308,5,229930,3,7
100308,6,188124,3,7
100309,13004,230400,1,1
100309,13008,11520,1,1
100309,13,100000,8,14
100309,15111,1000,1,1
100309,14,30000,2,2
100309,4,209027,3,7
100309,5,229930,3,7
100309,6,188124,3,7
100310,57013,17050,1,1
100310,57003,45466,2,2
100310,10004,57600,1,1
100310,10008,2880,1,1
100310,11004,57600,1,1
100310,11008,2880,1,1
100310,12004,57600,1,1
100310,12008,2880,1,1
100310,13004,57600,1,1
100310,13008,2880,1,1
100310,13,100000,8,14
100310,15121,1000,1,1
100310,14,30000,2,2
100310,4,188188,4,7
100310,5,207007,4,7
100310,6,169369,4,7
100311,10004,234000,1,1
100311,10008,11700,1,1
100311,13,100000,8,15
100311,15121,1000,1,1
100311,14,30000,2,2
100311,4,207767,3,7
100311,5,228544,3,7
100311,6,186990,3,7
100312,11004,234000,1,1
100312,11008,11700,1,1
100312,13,100000,8,15
100312,15121,1000,1,1
100312,14,30000,2,2
100312,4,207767,3,7
100312,5,228544,3,7
100312,6,186990,3,7
100313,12004,234000,1,1
100313,12008,11700,1,1
100313,13,100000,8,15
100313,15121,1000,1,1
100313,14,30000,2,2
100313,4,207767,3,7
100313,5,228544,3,7
100313,6,186990,3,7
100314,13004,234000,1,1
100314,13008,11700,1,1
100314,13,100000,8,15
100314,15121,1000,1,1
100314,14,30000,2,2
100314,4,207767,3,7
100314,5,228544,3,7
100314,6,186990,3,7
100315,57014,17218,1,1
100315,57004,45916,2,2
100315,10004,58500,1,1
100315,10008,2925,1,1
100315,11004,58500,1,1
100315,11008,2925,1,1
100315,12004,58500,1,1
100315,12008,2925,1,1
100315,13004,58500,1,1
100315,13008,2925,1,1
100315,13,100000,8,15
100315,15131,1000,1,1
100315,14,30000,2,2
100315,4,186722,4,7
100315,5,205394,4,7
100315,6,168050,4,7
100316,10004,237600,1,1
100316,10008,11880,1,1
100316,13,100000,8,15
100316,15131,1000,1,1
100316,14,30000,2,2
100316,4,206507,3,7
100316,5,227158,3,7
100316,6,185856,3,7
100317,11004,237600,1,1
100317,11008,11880,1,1
100317,13,100000,8,15
100317,15131,1000,1,1
100317,14,30000,2,2
100317,4,206507,3,7
